arch,ll_mode,experience_sharing,share_mode,use_tutee,episode,reward,steps,mastery_mean,mastery_min,completed,flat_agent_reward,avg_agent_reward,n_ll_agents,share_enabled_eff,share_mode_eff,share_attempts,share_peer_samples,share_mean_peer_weight,share_eligible_peers_mean,share_selected_peers_mean,ll_reward_0,ll_reward_1,ll_reward_2,ll_reward_3,ll_reward_4,tutee_reward_total,avg_reward_per_learning_agent,avg_reward_per_topic_slot
hrl,single,0,weighted_cka,0,1,0.18111220026621488,300.0,0.11556236445903778,0.08517423272132874,0,0.0,0.18111220026621488,1,0,off,0,0,0.0,0.0,0.0,0.18111220026621488,0.0,0.0,0.0,0.0,0.0,0.18111220026621488,0.036222440053242974
hrl,single,0,weighted_cka,0,2,0.028497755412717044,300.0,0.18845058977603912,0.001295682042837143,0,0.0,0.028497755412717044,1,0,off,0,0,0.0,0.0,0.0,0.028497755412717044,0.0,0.0,0.0,0.0,0.0,0.028497755412717044,0.0056995510825434085
hrl,single,0,weighted_cka,0,3,0.872728852898216,300.0,0.376389741897583,0.11732280999422073,0,0.0,0.872728852898216,1,0,off,0,0,0.0,0.0,0.0,0.872728852898216,0.0,0.0,0.0,0.0,0.0,0.872728852898216,0.1745457705796432
hrl,single,0,weighted_cka,0,4,1.9203428906912436,300.0,0.5720227956771851,0.20352138578891754,0,0.0,1.9203428906912436,1,0,off,0,0,0.0,0.0,0.0,1.9203428906912436,0.0,0.0,0.0,0.0,0.0,1.9203428906912436,0.38406857813824874
hrl,single,0,weighted_cka,0,5,0.9289072531332284,300.0,0.4491789937019348,0.17958642542362213,0,0.0,0.9289072531332284,1,0,off,0,0,0.0,0.0,0.0,0.9289072531332284,0.0,0.0,0.0,0.0,0.0,0.9289072531332284,0.1857814506266457
hrl,single,0,weighted_cka,0,6,1.447619246524117,300.0,0.5029783844947815,0.14441978931427002,0,0.0,1.447619246524117,1,0,off,0,0,0.0,0.0,0.0,1.447619246524117,0.0,0.0,0.0,0.0,0.0,1.447619246524117,0.28952384930482344
hrl,single,0,weighted_cka,0,7,1.860690973485133,300.0,0.5257798433303833,0.25156599283218384,0,0.0,1.860690973485133,1,0,off,0,0,0.0,0.0,0.0,1.860690973485133,0.0,0.0,0.0,0.0,0.0,1.860690973485133,0.3721381946970266
hrl,single,0,weighted_cka,0,8,0.4795147027660267,300.0,0.2429719716310501,0.08774629235267639,0,0.0,0.4795147027660267,1,0,off,0,0,0.0,0.0,0.0,0.4795147027660267,0.0,0.0,0.0,0.0,0.0,0.4795147027660267,0.09590294055320533
hrl,single,0,weighted_cka,0,9,2.3289435731392345,300.0,0.6446088552474976,0.41502031683921814,0,0.0,2.3289435731392345,1,0,off,0,0,0.0,0.0,0.0,2.3289435731392345,0.0,0.0,0.0,0.0,0.0,2.3289435731392345,0.4657887146278469
hrl,single,0,weighted_cka,0,10,2.874810943339397,285.0,0.7034260630607605,0.7003288865089417,1,0.0,2.874810943339397,1,0,off,0,0,0.0,0.0,0.0,2.874810943339397,0.0,0.0,0.0,0.0,0.0,2.874810943339397,0.5749621886678794
hrl,single,0,weighted_cka,0,11,1.4980883878939482,300.0,0.5674539804458618,0.31802788376808167,0,0.0,1.4980883878939482,1,0,off,0,0,0.0,0.0,0.0,1.4980883878939482,0.0,0.0,0.0,0.0,0.0,1.4980883878939482,0.29961767757878965
