arch,ll_mode,experience_sharing,share_mode,use_tutee,episode,reward,steps,mastery_mean,mastery_min,completed,flat_agent_reward,avg_agent_reward,n_ll_agents,share_enabled_eff,share_mode_eff,share_attempts,share_peer_samples,share_mean_peer_weight,share_eligible_peers_mean,share_selected_peers_mean,ll_reward_0,ll_reward_1,ll_reward_2,ll_reward_3,ll_reward_4,tutee_reward_total,avg_reward_per_learning_agent,avg_reward_per_topic_slot
hrl,multi,1,mutual,0,1,1.5416105647600475,300.0,0.5717654228210449,0.05671880021691322,0,0.0,0.3083221129520096,5,1,mutual,0,0,0.0,0.0,0.0,-0.09539335896167908,0.3323752558827399,0.8738741103599309,0.0722049505496396,0.3585496069294167,0.0,0.3083221129520096,0.3083221129520096
hrl,multi,1,mutual,0,2,1.8677118778358803,300.0,0.5676265954971313,0.02721995674073696,0,0.0,0.3735423755671762,5,1,mutual,0,0,0.0,0.0,0.0,-0.5190490569828546,0.31000867160083717,1.2558963127331806,0.45502460124270494,0.3658313492420129,0.0,0.3735423755671762,0.3735423755671762
hrl,multi,1,mutual,0,3,1.906210191902936,300.0,0.5690931677818298,0.03605370223522186,0,0.0,0.38124203838058734,5,1,mutual,0,0,0.0,0.0,0.0,-0.28707395172596456,0.2457313758647068,1.275817107507493,0.3075224248886805,0.3642132353680207,0.0,0.38124203838058734,0.38124203838058734
hrl,multi,1,mutual,0,4,2.0213356710559296,300.0,0.577704131603241,0.07709377259016037,0,0.0,0.4042671342111861,5,1,mutual,20,520,1.0,4.0,2.0,-0.11844160878029661,0.3821310615269466,0.8731436134102838,0.327802495328884,0.5567001095701124,0.0,0.4042671342111861,0.4042671342111861
hrl,multi,1,mutual,0,5,1.4449810534750882,300.0,0.5075780153274536,0.018566440790891647,0,0.0,0.28899621069501774,5,1,mutual,29,754,1.0,4.0,2.0,-0.5411163731661776,0.052713939890265404,1.159114314381033,0.4132426642882635,0.3610265080817043,0.0,0.28899621069501774,0.28899621069501774
hrl,multi,1,mutual,0,6,1.1910846526094234,300.0,0.5442762970924377,0.06871452182531357,0,0.0,0.23821693052188478,5,1,mutual,32,832,1.0,4.0,2.0,-0.10104211351252164,0.4451238688016309,0.35893533339723893,0.1547466664272359,0.33332089749583965,0.0,0.23821693052188478,0.23821693052188478
hrl,multi,1,mutual,0,7,1.1236916603516862,300.0,0.4929521083831787,0.05025426670908928,0,0.0,0.22473833207033733,5,1,mutual,28,728,1.0,4.0,2.0,-0.5447262787543153,0.568671796416398,0.7558583206776528,0.052729514541570044,0.29115830747038113,0.0,0.22473833207033733,0.22473833207033733
hrl,multi,1,mutual,0,8,1.1951933763644762,300.0,0.49399739503860474,0.06700728088617325,0,0.0,0.23903867527289532,5,1,mutual,31,806,1.0,4.0,2.0,0.02244249020772982,0.41603470643213936,0.42863645140716056,-0.045473209868185316,0.3735529381856321,0.0,0.23903867527289532,0.23903867527289532
hrl,multi,1,mutual,0,9,1.6071041191116806,300.0,0.5389474630355835,0.06203518062829971,0,0.0,0.3214208238223362,5,1,mutual,30,780,1.0,4.0,2.0,-0.2528586232895033,0.39719270542310536,0.6575218656486683,0.3246176839628314,0.4806304873665793,0.0,0.3214208238223362,0.3214208238223362
hrl,multi,1,mutual,0,10,1.442395291260799,300.0,0.5708149671554565,0.2898789048194885,0,0.0,0.28847905825215986,5,1,mutual,31,806,1.0,4.0,2.0,0.007468970883783028,0.34645819214321816,0.627757675502449,-0.06700687515258336,0.5277173278839326,0.0,0.28847905825215986,0.28847905825215986
hrl,multi,1,mutual,0,11,0.9897435823060721,300.0,0.45790204405784607,0.28273192048072815,0,0.0,0.19794871646121445,5,1,mutual,28,728,1.0,4.0,2.0,0.06540143252623228,0.3701509500942192,0.5127454046296767,0.1683227311782538,-0.1268769361223096,0.0,0.19794871646121445,0.19794871646121445
hrl,multi,1,mutual,0,12,0.528582059367908,300.0,0.41821494698524475,0.22941313683986664,0,0.0,0.10571641187358165,5,1,mutual,31,806,1.0,4.0,2.0,0.13252655583759768,-0.2043182560019198,0.7597425218130227,-0.37484063518792426,0.21547187290713188,0.0,0.10571641187358165,0.10571641187358165
hrl,multi,1,mutual,0,13,0.4688353003628425,300.0,0.37714704871177673,0.151152566075325,0,0.0,0.09376706007256853,5,1,mutual,29,754,1.0,4.0,2.0,-0.1538524707845647,0.08685216201096768,0.8424272936061024,-0.2916836923509839,-0.01490799211867869,0.0,0.09376706007256853,0.09376706007256853
hrl,multi,1,mutual,0,14,0.8352872003226355,300.0,0.3775036036968231,0.1259128898382187,0,0.0,0.1670574400645271,5,1,mutual,31,806,1.0,4.0,2.0,0.009815145037864539,0.18870225937291973,1.1947205241995396,0.03084706746786831,-0.5887977957555565,0.0,0.1670574400645271,0.1670574400645271
