arch,ll_mode,experience_sharing,share_mode,use_tutee,episode,reward,steps,mastery_mean,mastery_min,completed,flat_agent_reward,avg_agent_reward,n_ll_agents,share_enabled_eff,share_mode_eff,share_attempts,share_peer_samples,share_mean_peer_weight,share_eligible_peers_mean,share_selected_peers_mean,ll_reward_0,ll_reward_1,ll_reward_2,ll_reward_3,ll_reward_4,tutee_reward_total,avg_reward_per_learning_agent,avg_reward_per_topic_slot
hrl,multi,0,weighted_cka,1,1,1.3905676253893868,300.55,0.46445178985595703,0.1026262640953064,0,0.0,0.23176127089823115,5,0,off,0,0,0.0,0.0,0.0,0.572446125650545,0.014792374367825562,0.1537243033777922,0.2039389060083776,0.06710062428656949,0.378565291698277,0.23176127089823115,0.27811352507787734
hrl,multi,0,weighted_cka,1,2,1.669658804155309,300.15,0.4746248126029968,0.07970897853374481,0,0.0,0.27827646735921824,5,0,off,0,0,0.0,0.0,0.0,0.8907073410081209,0.2232601531218095,0.14892897693067786,0.13013223033025856,-0.138779764102772,0.41540986686721443,0.27827646735921824,0.33393176083106185
hrl,multi,0,weighted_cka,1,3,1.3035461996513562,300.65,0.451280415058136,0.10977498441934586,0,0.0,0.21725769994189273,5,0,off,0,0,0.0,0.0,0.0,1.0676659733328266,-0.3701387957239607,0.21214607546199105,0.09143827507644887,-0.08868826437741527,0.3911229358814657,0.21725769994189273,0.2607092399302713
hrl,multi,0,weighted_cka,1,4,0.4084530078333035,300.0,0.17820176482200623,0.07967141270637512,0,0.0,0.0680755013055506,5,0,off,0,0,0.0,0.0,0.0,-0.15333002597166429,0.2782282114252448,0.11628656803164628,0.07993095437437293,0.08733729997370389,0.0,0.0680755013055506,0.08169060156666072
hrl,multi,0,weighted_cka,1,5,0.8329367979770503,300.1,0.2879410684108734,0.10076123476028442,0,0.0,0.13882279966284175,5,0,off,0,0,0.0,0.0,0.0,-0.19048117938852127,0.15960412626340983,0.11544065193459387,0.5371213797181844,0.20921919584693383,0.0020326236024498937,0.13882279966284175,0.1665873595954101
hrl,multi,0,weighted_cka,1,6,0.5215134450379981,300.0,0.30919867753982544,0.13876613974571228,0,0.0,0.08691890750633306,5,0,off,0,0,0.0,0.0,0.0,0.67438292390923,0.009506666813045728,-0.21777090803731747,-0.1289332112213598,0.1843279735743999,0.0,0.08691890750633306,0.10430268900759967
hrl,multi,0,weighted_cka,1,7,1.2944852756482308,300.9500000000001,0.44995489716529846,0.09350284934043884,0,0.0,0.21574754594137177,5,0,off,0,0,0.0,0.0,0.0,1.2414091304572064,-0.0914162705801428,-0.027830948723014566,-0.1825772506445648,-0.007352681287564566,0.36225329642631116,0.21574754594137177,0.2588970551296461
hrl,multi,0,weighted_cka,1,8,0.4869159419802589,300.0,0.27281802892684937,0.13905249536037445,0,0.0,0.08115265699670983,5,0,off,0,0,0.0,0.0,0.0,0.2189652168446914,0.04788922439515589,0.12193799990043042,-0.160096220318985,0.2582197211589663,0.0,0.08115265699670983,0.0973831883960518
hrl,multi,0,weighted_cka,1,9,1.4035696045599302,300.8999999999999,0.46958279609680176,0.17413000762462616,0,0.0,0.23392826742665504,5,0,off,0,0,0.0,0.0,0.0,0.3199016244882147,0.004089660251047202,0.220110198771581,0.12202159433066839,-0.03933136357413622,0.7767778902925551,0.23392826742665504,0.28071392091198605
hrl,multi,0,weighted_cka,1,10,0.8917189742265115,300.59999999999997,0.33685529232025146,0.12091673165559769,0,0.0,0.14861982903775192,5,0,off,0,0,0.0,0.0,0.0,0.48243215264099115,0.1357417324725536,0.08865772101469327,-0.21248989024758372,0.023674692997708812,0.37370256534814833,0.14861982903775192,0.1783437948453023
