arch,ll_mode,experience_sharing,share_mode,use_tutee,episode,reward,steps,mastery_mean,mastery_min,completed,flat_agent_reward,avg_agent_reward,n_ll_agents,share_enabled_eff,share_mode_eff,share_attempts,share_peer_samples,share_mean_peer_weight,share_eligible_peers_mean,share_selected_peers_mean,ll_reward_0,ll_reward_1,ll_reward_2,ll_reward_3,ll_reward_4,tutee_reward_total,avg_reward_per_learning_agent,avg_reward_per_topic_slot
hrl,multi,0,weighted_cka,1,1,1.3736337780851402,300.09999999999997,0.4674683213233948,0.10014379769563675,0,0.0,0.22893896301418992,5,0,off,0,0,0.0,0.0,0.0,0.572446125650545,0.02694906135834741,0.15564627148956056,0.1910500516816973,0.14218311121594152,0.2853591566890478,0.22893896301418992,0.2747267556170279
hrl,multi,0,weighted_cka,1,2,1.3006029472876337,300.1,0.472303569316864,0.07901741564273834,0,0.0,0.2167671578812722,5,0,off,0,0,0.0,0.0,0.0,0.46391233778372376,-0.14493876998079971,0.036218876920640464,0.2254924241546541,-0.002098332770168819,0.7220164111795835,0.2167671578812722,0.26012058945752664
hrl,multi,0,weighted_cka,1,3,1.7634290706796016,300.5,0.4952557682991028,0.10399743914604187,0,0.0,0.29390484511326687,5,0,off,0,0,0.0,0.0,0.0,1.1763363407506837,0.2992189247217027,-0.04543378503898579,0.012961574187502236,-0.030308299101889133,0.35065431516058737,0.29390484511326687,0.35268581413592026
hrl,multi,0,weighted_cka,1,4,0.3526256430247381,300.1,0.2470531165599823,0.08738317340612411,0,0.0,0.05877094050412302,5,0,off,0,0,0.0,0.0,0.0,-0.17046030763149692,0.09331666216254231,0.17126898029539728,0.1356438304558396,0.09619597767200318,0.02666050007045269,0.05877094050412302,0.07052512860494763
hrl,multi,0,weighted_cka,1,5,0.9674700477461294,300.75,0.3803277909755707,0.11732280999422073,0,0.0,0.16124500795768817,5,0,off,0,0,0.0,0.0,0.0,1.1109499658416166,-0.2841787412014968,0.1603324614949524,0.06178020439669485,0.011598119247239014,-0.0930119620328769,0.16124500795768817,0.19349400954922583
hrl,multi,0,weighted_cka,1,6,0.939988558526927,300.4,0.4207611083984375,0.0934789702296257,0,0.0,0.15666475975448788,5,0,off,0,0,0.0,0.0,0.0,0.7720010458128526,0.06294939130917188,0.21706523679893833,0.12922839635983108,-0.16701761039788854,-0.07423790135597812,0.15666475975448788,0.18799771170538546
hrl,multi,0,weighted_cka,1,7,0.927626848884438,300.95000000000005,0.4210216999053955,0.1314532458782196,0,0.0,0.15460447481407305,5,0,off,0,0,0.0,0.0,0.0,1.1456825907789168,0.012786203965544685,0.16194031422911204,-0.3217754193351142,0.0264667659238911,-0.0974736066779122,0.15460447481407305,0.18552536977688766
hrl,multi,0,weighted_cka,1,8,0.950463846603856,300.05000000000007,0.4043181538581848,0.10546557605266571,0,0.0,0.1584106411006426,5,0,off,0,0,0.0,0.0,0.0,1.0735677372628412,0.021005059313028932,0.02028741557151074,-0.13933511588990247,0.06411752215214062,-0.08917877180576327,0.1584106411006426,0.1900927693207711
hrl,multi,0,weighted_cka,1,9,0.3473823850109813,300.15,0.28705698251724243,0.050237905234098434,0,0.0,0.05789706416849691,5,0,off,0,0,0.0,0.0,0.0,-0.10678073943214313,0.09945555998850608,0.20100281800143405,0.02799073107959684,0.14786729370430107,-0.02215327833071351,0.05789706416849691,0.0694764770021963
hrl,multi,0,weighted_cka,1,10,1.1122733306818398,300.25,0.3903992772102356,0.036691680550575256,0,0.0,0.18537888844697337,5,0,off,0,0,0.0,0.0,0.0,0.20365671798097873,0.2768499650694429,0.3893292407914412,-0.10069909549719898,0.3561794944847933,-0.013042992147617043,0.18537888844697337,0.22245466613636805
hrl,multi,0,weighted_cka,1,11,1.414741895207523,300.15,0.46898016333580017,0.21749791502952576,0,0.0,0.23579031586792057,5,0,off,0,0,0.0,0.0,0.0,0.5589811323822734,0.13875636573694639,0.3441130816456861,0.16616756378348496,0.202578818948008,0.00414493271112442,0.23579031586792057,0.2829483790415047
hrl,multi,0,weighted_cka,1,12,1.40990376131134,300.5999999999999,0.45710688829421997,0.1707869917154312,0,0.0,0.2349839602185567,5,0,off,0,0,0.0,0.0,0.0,1.1679937765225765,-0.1287581719609444,0.10181231551314668,0.2303991808108985,0.08323764521814869,-0.04478098479248583,0.2349839602185567,0.28198075226226804
hrl,multi,0,weighted_cka,1,13,1.844612245324241,300.0,0.5215274095535278,0.22929930686950684,0,0.0,0.30743537422070694,5,0,off,0,0,0.0,0.0,0.0,0.3038044939618556,0.5735620028788687,0.48381380145897845,0.44020756219141166,0.08261425094306452,-0.03938986610993743,0.30743537422070694,0.3689224490648483
hrl,multi,0,weighted_cka,1,14,0.9624919733368396,300.25,0.4733316898345947,0.19955085217952728,0,0.0,0.16041532888947327,5,0,off,0,0,0.0,0.0,0.0,0.5699197729751466,0.3054018377186729,-0.24870430421200979,0.13957257013209157,-0.17644700768496863,0.372749104407907,0.16041532888947327,0.1924983946673679
hrl,multi,0,weighted_cka,1,15,0.630348343803155,300.35,0.5098461508750916,0.28471463918685913,0,0.0,0.10505805730052581,5,0,off,0,0,0.0,0.0,0.0,0.04411616101936655,0.13388638218853147,0.5432971783589089,-0.12577397136171958,0.07345526438951477,-0.038632670791447166,0.10505805730052581,0.12606966876063097
hrl,multi,0,weighted_cka,1,16,2.2209693836545044,300.25,0.612019956111908,0.2112710028886795,0,0.0,0.37016156394241734,5,0,off,0,0,0.0,0.0,0.0,0.5436639008545896,0.13258811913058155,0.2625284427423029,0.00792024774616577,0.22100920364473103,1.053259469536133,0.37016156394241734,0.44419387673090077
