arch,ll_mode,experience_sharing,share_mode,use_tutee,episode,reward,steps,mastery_mean,mastery_min,completed,flat_agent_reward,avg_agent_reward,n_ll_agents,share_enabled_eff,share_mode_eff,share_attempts,share_peer_samples,share_mean_peer_weight,share_eligible_peers_mean,share_selected_peers_mean,ll_reward_0,ll_reward_1,ll_reward_2,ll_reward_3,ll_reward_4,ll_reward_5,ll_reward_6,tutee_reward_total,avg_reward_per_learning_agent,avg_reward_per_topic_slot
hrl,multi,0,off,0,1,-9.399756184755818,300.0,0.29551219940185547,0.16746126115322113,0,0.0,-1.5611228232422125,7,0,off,0,0,0.0,0.0,0.0,0.1067223058010699,0.14,0.21000000000000002,-0.07622206538444512,-0.06676497333422199,-0.32444938340950946,-10.91714564636838,0.0,-1.5611228232422125,-1.5611228232422125
hrl,multi,0,off,0,2,-8.063177960808863,300.0,0.3964858651161194,0.17101705074310303,0,0.0,-0.8540884470223766,7,0,off,0,0,0.0,0.0,0.0,0.26336113418100576,0.5130454023596421,0.07,-0.14933306450209322,-0.2735300498535269,-0.25955950022353014,-6.142603051118134,0.0,-0.8540884470223766,-0.8540884470223766
hrl,multi,0,off,0,3,-8.03899844303016,300.0,0.3887333273887634,0.19729477167129517,0,0.0,-0.8303836626815505,7,0,off,0,0,0.0,0.0,0.0,0.05336113418100576,0.4065454363243274,0.21000000000000002,0.06688897656341512,-0.2035300684743889,-0.05977978127407588,-6.286171336091137,0.0,-0.8303836626815505,-0.8303836626815505
hrl,multi,0,off,0,4,-8.06401936354786,300.0,0.4121025502681732,0.17105819284915924,0,0.0,-0.8221034512586124,7,0,off,0,0,0.0,0.0,0.0,0.12336113418100576,-4.0126350576448315,0.14,0.06688896869802605,0.0016175150630248492,-0.5140088511768951,-1.559947867930617,0.0,-0.8221034512586124,-0.8221034512586124
hrl,multi,0,off,0,5,-8.300124360371527,300.0,0.36569109559059143,0.11578454077243805,0,0.0,-1.0376250954185475,7,0,off,0,0,0.0,0.0,0.0,0.21000000000000002,-5.069644080322132,0.10119655820104145,-2.650662752430917,-0.06838248493697516,-0.17933928862774492,0.3934563801868938,0.0,-1.0376250954185475,-1.0376250954185475
hrl,multi,0,off,0,6,-8.665476511220927,300.0,0.3369077742099762,0.1012497991323471,0,0.0,-1.4822643349916904,7,0,off,0,0,0.0,0.0,0.0,0.07,0.48600001213510796,0.21000000000000002,-0.14933306450209322,-6.1587430266583505,-4.241850813660155,-0.5919234522563439,0.0,-1.4822643349916904,-1.4822643349916904
hrl,multi,0,off,0,7,-10.074005310190817,300.0,0.36901038885116577,0.19027931988239288,0,0.0,-1.7066433049883774,7,0,off,0,0,0.0,0.0,0.0,0.03672230580106989,0.4065454363243274,0.14,-12.424154245193758,-0.13191247929230582,-0.3842290772713879,0.4105249247134121,0.0,-1.7066433049883774,-1.7066433049883774
hrl,multi,0,off,0,8,-7.624392011966588,300.0,0.4831576645374298,0.16445298492908478,0,0.0,-0.6582407630405028,7,0,off,0,0,0.0,0.0,0.0,-0.44638858718584323,-4.272508117698443,0.3358029941098621,0.020340667312360523,-0.34191257244701145,-0.2544493596792269,0.35142963430478136,0.0,-0.6582407630405028,-0.6582407630405028
hrl,multi,0,off,0,9,-7.708078403426128,300.0,0.49206045269966125,0.1658407300710678,0,0.0,-0.7091513249621209,7,0,off,0,0,0.0,0.0,0.0,-3.111141484748547,-1.1682447498369934,0.21000000000000002,0.4737720115557811,-1.2828469285167985,-0.38422913642450784,0.2986310132362199,0.0,-0.7091513249621209,-0.7091513249621209
hrl,multi,0,off,0,10,-7.6352126665834925,300.0,0.4868050217628479,0.17978796362876892,0,0.0,-0.7209778328621883,7,0,off,0,0,0.0,0.0,0.0,-6.038619846151854,0.35000000000000003,0.3552584343420873,0.21000000000000002,-0.1351475368756942,-0.19466963447059732,0.4063337531207398,0.0,-0.7209778328621883,-0.7209778328621883
hrl,multi,0,off,0,11,-7.799810763634759,300.0,0.5771886110305786,0.19302202761173248,0,0.0,-0.581329703962471,7,0,off,0,0,0.0,0.0,0.0,0.5488859240341107,0.9127315299469424,-0.43332507426077904,0.06688896869802605,-5.537213568338266,-0.0648898763225991,0.43761416850526796,0.0,-0.581329703962471,-0.581329703962471
hrl,multi,0,off,0,12,-7.525953199241142,300.0,0.5878171324729919,0.20123079419136047,0,0.0,-0.36275663627912313,7,0,off,0,0,0.0,0.0,0.0,0.28,0.5677971445995091,-2.1719926106216816,-1.2762799118522694,0.20357249372319433,-0.2544494130079109,0.11205584320529706,0.0,-0.36275663627912313,-0.36275663627912313
hrl,multi,0,off,0,13,-7.20145069713473,300.0,0.5512304306030273,0.16746126115322113,0,0.0,-0.3864186358288227,7,0,off,0,0,0.0,0.0,0.0,0.21000000000000002,0.8396705201494754,0.21601020080737326,-1.41312932177005,-2.435744228589965,-0.32444938340950946,0.20271176201091673,0.0,-0.3864186358288227,-0.3864186358288227
hrl,multi,0,off,0,14,-7.592783347706417,300.0,0.6089714169502258,0.1827751100063324,0,0.0,-0.3322397423300751,7,0,off,0,0,0.0,0.0,0.0,-2.6307452670432014,0.4705962556256308,-0.7003118347779346,0.49500926182946203,0.46148333544359565,-0.833348236814043,0.4116382894259643,0.0,-0.3322397423300751,-0.3322397423300751
hrl,multi,0,off,0,15,-7.239931513587381,300.0,0.5881518721580505,0.14021636545658112,0,0.0,-0.29692926264722275,7,0,off,0,0,0.0,0.0,0.0,0.9621549301622716,0.4911336457909685,0.43610227248036953,0.28,0.2967943688843133,-0.648898783263683,-3.8957912725847996,0.0,-0.29692926264722275,-0.29692926264722275
hrl,multi,0,off,0,16,-7.145224123599485,300.0,0.6001366376876831,0.2223423719406128,0,0.0,-0.22183094742062895,7,0,off,0,0,0.0,0.0,0.0,0.8288612324496646,0.9180647595049319,0.36001304486241514,0.28,-3.484803734008468,-0.184449365427161,-0.27050256932578487,0.0,-0.22183094742062895,-0.22183094742062895
hrl,multi,0,off,0,17,-7.4675415272691295,300.0,0.6286643147468567,0.21448871493339539,0,0.0,-0.237627257229909,7,0,off,0,0,0.0,0.0,0.0,-1.9676041276645635,0.49590488661455373,0.4472649508094774,0.5374127912643221,-1.2035130339491753,-0.1246696338531463,0.151813366169169,0.0,-0.237627257229909,-0.237627257229909
hrl,multi,0,off,0,18,-7.0784827089468445,300.0,0.60223388671875,0.21765398979187012,0,0.0,-0.32567696413991587,7,0,off,0,0,0.0,0.0,0.0,0.16516881516029416,0.2983097039813145,-1.3075216536619696,-1.717554450343955,0.15156851035999494,-0.12466963447059731,0.25495995999550736,0.0,-0.32567696413991587,-0.32567696413991587
hrl,multi,0,off,0,19,-7.906586499221176,300.0,0.5419166684150696,0.05611260235309601,0,0.0,-0.6684151868566824,7,0,off,0,0,0.0,0.0,0.0,0.937908446127668,0.8973263911846691,0.1858029941098621,-0.607228853834176,-0.9021125106954454,-5.425843636723255,0.23524086183390033,0.0,-0.6684151868566824,-0.6684151868566824
hrl,multi,0,off,0,20,-7.58967510252505,300.0,0.5454045534133911,0.18784470856189728,0,0.0,-0.4566111760173835,7,0,off,0,0,0.0,0.0,0.0,-3.7707178799161123,0.902083398902535,0.21000000000000002,0.3453431461946968,0.5073074825905377,-1.521586010062925,0.1312916301695835,0.0,-0.4566111760173835,-0.4566111760173835
