arch,ll_mode,experience_sharing,share_mode,use_tutee,episode,reward,steps,mastery_mean,mastery_min,completed,flat_agent_reward,avg_agent_reward,n_ll_agents,share_enabled_eff,share_mode_eff,share_attempts,share_peer_samples,share_mean_peer_weight,share_eligible_peers_mean,share_selected_peers_mean,ll_reward_0,ll_reward_1,ll_reward_2,ll_reward_3,ll_reward_4,tutee_reward_total,avg_reward_per_learning_agent,avg_reward_per_topic_slot
hrl,multi,0,weighted_cka,1,1,0.9800071003928577,300.0999999999999,0.4616909623146057,0.007352753542363644,0,0.0,0.1633345167321429,5,0,off,0,0,0.0,0.0,0.0,-0.7761530840998717,0.08635970640182489,0.08038227392546826,0.8409757815739138,0.04864324065670367,0.6997991819348184,0.1633345167321429,0.19600142007857146
hrl,multi,0,weighted_cka,1,2,0.6833990752227104,300.25,0.3451882004737854,0.043085552752017975,0,0.0,0.11389984587045172,5,0,off,0,0,0.0,0.0,0.0,-0.9202651579386586,0.07045135756209486,0.19584086469374595,1.2607208553499074,0.0938268874250352,-0.01717573186941445,0.11389984587045172,0.13667981504454207
hrl,multi,0,weighted_cka,1,3,1.0459657406071776,300.75,0.46774736046791077,0.0380980558693409,0,0.0,0.1743276234345296,5,0,off,0,0,0.0,0.0,0.0,-0.8090327640522158,0.02642405959591266,0.12811455800943072,1.229771824157098,0.16036202840786418,0.31032603448908774,0.1743276234345296,0.20919314812143552
hrl,multi,0,weighted_cka,1,4,2.8684496119284817,285.85000000000014,0.704903244972229,0.7009308338165283,1,0.0,0.4780749353214137,5,0,off,0,0,0.0,0.0,0.0,0.2690284738357075,0.40946239259122363,0.13247729496983807,1.224376479473896,0.08466233611572527,0.7484426349420914,0.4780749353214137,0.5736899223856964
hrl,multi,0,weighted_cka,1,5,2.999066614077181,248.94999999999996,0.7083388566970825,0.7034231424331665,1,0.0,0.4998444356795302,5,0,off,0,0,0.0,0.0,0.0,0.4085187028035868,0.4134851807430385,0.219474904840812,0.6218563702120444,0.6192068130448459,0.7165246424328535,0.4998444356795302,0.5998133228154362
hrl,multi,0,weighted_cka,1,6,2.9372824326161284,257.6,0.7061413526535034,0.7011398673057556,1,0.0,0.48954707210268816,5,0,off,0,0,0.0,0.0,0.0,0.32253925130236877,0.013827707798220085,0.10464906410127872,1.1412214254271236,0.6124186328165232,0.7426263511706144,0.48954707210268816,0.5874564865232258
hrl,multi,0,weighted_cka,1,7,2.9828889371526883,249.74999999999997,0.7069520950317383,0.7036164402961731,1,0.0,0.4971481561921148,5,0,off,0,0,0.0,0.0,0.0,0.06699180023814533,0.3501231500636785,0.12874397431826212,1.1892620325740424,0.507504581210669,0.7402633987478912,0.4971481561921148,0.5965777874305378
hrl,multi,0,weighted_cka,1,8,3.1413431121557185,208.54999999999998,0.7061004638671875,0.7025824189186096,1,0.0,0.5235571853592864,5,0,off,0,0,0.0,0.0,0.0,0.1043977110476697,0.3416301767284457,0.5446015124563127,1.3225532141000729,0.5157799567892215,0.31238054103399626,0.5235571853592864,0.6282686224311437
hrl,multi,0,weighted_cka,1,9,2.8988349980769796,280.20000000000005,0.7048884630203247,0.7014756202697754,1,0.0,0.48313916634616333,5,0,off,0,0,0.0,0.0,0.0,0.29964646927419347,0.3823104064419749,0.5673258928181603,1.2450082020049447,0.4255489584159512,-0.021004930878244343,0.48313916634616333,0.579766999615396
hrl,multi,0,weighted_cka,1,10,1.574442112062179,300.69999999999993,0.5646549463272095,0.053494054824113846,0,0.0,0.2624070186770298,5,0,off,0,0,0.0,0.0,0.0,-0.46679457751759823,0.4265758935236371,0.10057733632624144,1.2582782179795902,-0.034693071995920144,0.29049831374622875,0.2624070186770298,0.3148884224124358
hrl,multi,0,weighted_cka,1,11,2.436427640592945,300.1,0.6924365162849426,0.6533156037330627,0,0.0,0.4060712734321576,5,0,off,0,0,0.0,0.0,0.0,-0.004378931578383611,0.4969696248052641,0.39203131090104576,1.1853476598728445,0.38008260738573146,-0.013624630793556577,0.4060712734321576,0.4872855281185891
hrl,multi,0,weighted_cka,1,12,2.982939471896082,245.24999999999997,0.7078352570533752,0.7005489468574524,1,0.0,0.49715657864934704,5,0,off,0,0,0.0,0.0,0.0,0.4505912994077078,0.019689915336668314,0.09226796836778517,0.8761018638852982,0.4231570389799161,1.1211313859187066,0.49715657864934704,0.5965878943792164
hrl,multi,0,weighted_cka,1,13,3.1518737485901562,207.14999999999998,0.7080049514770508,0.7014113068580627,1,0.0,0.5253122914316927,5,0,off,0,0,0.0,0.0,0.0,0.5208472282769506,0.391213347476907,0.24477032649330788,0.8655832863524555,0.0519837595511925,1.0774758004393428,0.5253122914316927,0.6303747497180312
hrl,multi,0,weighted_cka,1,14,0.9917009540435382,300.25,0.403351366519928,0.20218917727470398,0,0.0,0.16528349234058973,5,0,off,0,0,0.0,0.0,0.0,0.06628741627279669,0.7455365888867527,0.14727984586358067,-0.40214718442293884,0.04215496390219764,0.3925893235411495,0.16528349234058973,0.19834019080870766
